file,emotion,text
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M001.wav,e3,I KNOW IT'S  REALLY CRAPPY TIMING BUT  I DON'T HAVE A CHOICE .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M007.wav,e3,I DON'T HAVE A CHOICE . I HAVE  TO GO . IF I DON'T GO THEY'LL COME AND TAKE ME .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M010.wav,e3,I KNOW .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M011.wav,e3,I DON'T WANT  TO . THE KIDS  YOU'VE GOT  TO TAKE CARE OF THEM YOU'VE GOT YOU'VE  GOT TO .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M012.wav,e3,TELL THEM ABOUT ME AND SHOW THEM PICTURES OF ME AND EVERYTHING LIKE THAT BECAUSE THEY ARE NOT GOING TO SEE ME FOR SUCH A LONG TIME AND IT'S SUCH AN IMPORTANT TIME AND I JUST DON'T WANT TO MISS IT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M013.wav,e3,I DON'T HAVE I  KNOW . WHAT ARE WE GONNA WHAT ARE WE JUST RUN AWAY  WHAT CAN I DO WHERE CAN WE GO .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M018.wav,e3,I KNOW . BUT  I'LL I'LL SEND THE PICTURES ALL THE TIME AND I'LL WRITE THEM EMAILS AND YOU CAN READ THEM THE EMAILS THAT I SEND THEM .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M019.wav,e3,I'M GONNA BE IN BAGDAD  JUST DOING SECURITY .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M021.wav,e3,I JUST WANT TO BE HONEST WITH YOU I DON'T WANT YOU TO .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M022.wav,e3,BUT IT'S GONNA BE FINE I'M GONNA BE FINE YOU KNOW I'M GOOD AT THIS I CAN DO THIS . THAT'S WHY I TRAINED ALL THIS TIME I'M GOOD AT THIS . OKAY .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M023.wav,e3,I KNOW  I KNOW  I KNOW BUT YOU KNOW WHAT . THAT DOESN'T MEAN IT'S GONNA BE ME . DOES IT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M024.wav,e3,NO IT DOESN'T AND YOU CAN'T THINK LIKE THAT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M025.wav,e3,I DON'T WANT YOU TO I KNOW I KNOW YOU . CAN'T WORRY ABOUT ME YOU'VE GOT TO WORRY ABOUT THE KIDS AND YOU'VE GOT TO TAKE CARE OF THE KIDS FOR ME OKAY . TAKE CARE OF THE KIDS FOR ME ALL RIGHT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M027.wav,e3,I'LL  MISS  YOU . BABY .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M028.wav,e3,ALL I'LL WRITE YOU EVERYDAY ALL THE TIME  AND I'LL SEND YOU PICTURES AND YOU SEND ME PICTURES  I KNOW WE'VE GOT EMAIL OUT THERE WE'VE GOT EMAIL AND I CAN SEE STUFF AND YOU CAN SEND ME STUFF ALL THE TIME OKAY .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M029.wav,e3,YEAH YEAH YEAH .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M030.wav,e1,YOU . YOU RECORD EVERY SECOND . YOU RECORD EVERY SECOND BECAUSE I WANT TO SEE IT ALL OKAY .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F000.wav,e0,WHAT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F002.wav,e1,WHEN .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F003.wav,e1,OH WHAT HOW WHERE HOW DID YOU DO IT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F004.wav,e1,OKAY GOOD  I I ASSUMED .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F005.wav,e1,OH .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F006.wav,e0,UH HUH .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F007.wav,e1,OH . MY . GOD . THAT'S SO DRAMATIC .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F008.wav,e1,SO . CUTE .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F009.wav,e1,NO IT'S TOTALLY ORIGINAL THOUGH .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F010.wav,e1,OH .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F011.wav,e1,OH THEN YOU HAD A WHOLE WEEKEND OF  CAMPING .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F012.wav,e1,OH RIGHT  SURE  {LG} .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F013.wav,e1,SO WHERE ARE YOU GOING TO  HAVE YOUR . WEDDING .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F014.wav,e1,YEAH OF . COURSE .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F015.wav,e1,OKAY  OKAY .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F016.wav,e1,WHERE IS SHE RIGHT NOW .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F017.wav,e1,YEAH I'LL  HANG OUT WITH THE BOTH OF  YOU .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F018.wav,e1,YES .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F019.wav,e1,OH . I'M SO EXCITED FOR YOU .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F020.wav,e1,OH .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F021.wav,e1,OH MY GOSH  YOU TOLD YOUR PARENTS ALREADY AND EVERYTHING .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F022.wav,e1,ARE THEY SO EXCITED .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F023.wav,e1,ARE YOU GUYS GONNA HAVE KIDS .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F026.wav,e0,ARE YOU . GOING TO START RIGHT AWAY .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F027.wav,e0,YEAH . HAVE YOU EVER LIKE LIVED WITH SOMEONE ELSE BEFORE .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F030.wav,e0,OOOH .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F031.wav,e1,THAT'S INCREDIBLE YEAH CONGRATULATIONS .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M000.wav,e1,GUESS WHAT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M001.wav,e1,I DID IT . I ASKED HER TO MARRY ME .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M002.wav,e1,YES I DID IT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M003.wav,e1,OH MY GOD IT WAS JUST LAST WEEKEND .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M004.wav,e1,SHE . WELL SHE SAID YES . FIRST OF ALL LET ME SAY THAT RIGHT OFF THE BAT . WELL  I WOULD LIKE TO ASSUME TOO BUT YOU NEVER KNOW THESE THINGS RIGHT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M006.wav,e1,I DID IT UP AT YOSEMITE . WE WENT CAMPING RIGHT LIKE WE USUALLY DO YOU KNOW WE GO CAMPING UP THERE ALL THE TIME  BUT UM . THE WATERFALLS HAD DIED DOWN A LITTLE BIT YOU KNOW . AND SO UH . WE . I . HAD HER CLIMB UP .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M007.wav,e1,YOU KNOW WE DID SOME YOU KNOW . SOME ROCK CLIMBING UP THE  WATERFALLS AND . WENT UP TO THIS LITTLE POOL THAT WAS UP THERE  AND THEN  I . IT'S GREAT  UM YOU HAVE TO CLIMB THIS LITTLE ROCK .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M008.wav,e1,AND YOU CAN CLIMB IT AND  IT'S COVERED IN ALGAE YOU KNOW . SO I WANTED HER TO CLIMB IT TO GO TAKE A PICTURE . LIKE . BACK IN THIS LITTLE  WATERFALL AREA AND SHE GOT BACK THERE AND SHE TOOK HER PICTURE AND THEN . I HAD HER COME BACK AND I WAS GOING TO DO THE SAME THING .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M009.wav,e1,WELL INSTEAD I CLIMB UP ON THE ROCK . AND LIKE I  I DIDN'T DO IT WELL I DID IT ON PURPOSE I MADE IT LOOK LIKE I ACCIDENTALLY DID IT I SLIPPED DOWN INTO  THIS POOL OF WATER RIGHT . AND SHE FREAKS OUT BECAUSE I SLIDE ALL THE WAY DOWN THIS ROCK  AND UM .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M010.wav,e1,AND I POP UP OUT OF THE WATER AND I HAD PLANNED IT ALREADY YOU KNOW . I POP UP OUT OF THE WATER AND I {BR} . AND I LIKE . GRAB HER HAND . YOU KNOW  AND THAT . IN MY HAND . I'VE GOT THE RING .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M011.wav,e1,AND SHE'S LIKE . SHE FEELS IT  YOU KNOW AND SHE DOESN'T KNOW WHAT IT IS  AND SHE . YOU KNOW . HELPS ME GET OUT  AND I WON'T LET GO OF HER HAND AND SHE'S LIKE WHAT ARE YOU DOING . I . AND SAID  YOU SAVED MY LIFE . NOW WILL YOU MARRY ME .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M012.wav,e1,WASN'T THAT GREAT  I DIDN'T WANT IT TO BE TOO HOKEY BUT  BUT SHE LIKED IT . SHE LIKED IT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M013.wav,e1,YEAH . AND SHE SAID YES AND SHE CRIED OF COURSE .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M014.wav,e1,YES WE DID THAT IN THE BEGINNING EXACTLY SO WE HAD  SO WE JUST HAD YOU KNOW  GOOD TIMES THE REST OF THE WEEKEND YEAH .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M015.wav,e1,IT WAS A LOT OF  FUN . IT . WAS A LOT OF FUN SHE'S GREAT AND  I'M SO HAPPY .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M016.wav,e1,WE'RE GOING TO DO IT BACK . IN THE MIDWEST  WHERE HER FAMILY ALL IS THEY'RE ALL OUT THERE YOU KNOW SO . UM  AND SO JUST . GONNA HAVE A SMALL SMALL WEDDING  BUT  UM YOU KNOW OF COURSE YOU'RE GOING TO COME RIGHT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M018.wav,e1,UM AND SHE WANTS YOU TO BE IN IT TOO SHE LOVES YOU SO MUCH . SHE THINKS YOU'RE THE SWEETEST  OF COURSE YOU ARE . YOU'RE  YOU'RE MY BEST FRIEND SO .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M019.wav,e0,OH SHE'S BACK AT WORK  YEAH .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M020.wav,e1,OF COURSE WE'LL GO OUT TO DINNER LATER THIS WEEK .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M021.wav,e1,IT WILL BE PERFECT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M023.wav,e1,SHE'S THE ONE .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M024.wav,e1,OF COURSE . I TOLD THEM RIGHT AWAY WE CALLED THEM ALL RIGHT THEM .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M025.wav,e1,OH YEAH . MY MOM'S  FREAKING OUT  OH YEAH SHE'S SO HAPPY THIS IS YOU KNOW IT'S HER DREAM COME TRUE SHE ALWAYS WANTED HER LITTLE BOY SHE WANTS KIDS . YOU KNOW .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M026.wav,e1,SHE WANTS GRANDKIDS  SO WE'LL BE WORKING ON THAT RIGHT AWAY .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M027.wav,e1,OF COURSE WE'RE GONNA HAVE KIDS LIKE THREE AT LEAST .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M028.wav,e1,SHE WANTS LIKE EIGHT SHE WANTS LIKE EIGHT KIDS AND I'M LIKE NO NO NO NO NO I AM LIKE WHAT LET'S  DO . MAYBE THREE AND WE'LL . GO WITH THAT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M029.wav,e1,WELL WE'RE GOING TO TAKE A LITTLE BIT OF TIME YOU KNOW . WE NEED TO GET . ACCLIMATED AND YOU KNOW . START OUR LIVES MAKE MONEY  YOU KNOW BE COMFORTABLE .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M030.wav,e1,OH YEAH YEAH YEAH YEAH  I MEAN ACTUALLY WE LIVED TOGETHER AWHILE BACK WHEN WE YEAH BACK IN . COLLEGE FOR A LITTLE WHILE . YEAH .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M031.wav,e1,BUT THAT  SO WE ARE REALLY USED TO EACH OTHER WE TOOK THE TIME APART AND NOW WE'RE GOING TO GET BACK TOGETHER WE'RE GOING TO MOVE IN SOON .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M032.wav,e1,IT'S GREAT I'M  A LUCKY MAN .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M033.wav,e1,THANK YOU .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F001.wav,e0,REALLY IT'S BEEN THAT LONG .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F002.wav,e0,WOW .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F003.wav,e0,WHAT HAVE YOU BEEN TRYING .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F004.wav,e0,RIGHT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F005.wav,e0,WELL I MEAN RIGHT NOW I'M JUST DOING A LITTLE BIT OF EVERYTHING AND I DON'T I DON'T THINK THAT I'M . IN LIKE A  PROFESSION . LIKE CAREER  ORIENTED PLACE .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F006.wav,e0,NO I'M JUST WORKING IN RESTAURANTS AND STUFF  BUT  I'M ALSO  TRYING TO AUDITION AND WHAT NOT  SO IT'S .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F007.wav,e0,REALLY .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F008.wav,e0,L A IS REALLY HARD  I MEAN . HAVE YOU TRIED LIKE JUST GOING INTO A BAR A COUPLE OF TIMES TO MAKE FRIENDS WITH PEOPLE WHO WORK THERE AND .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F009.wav,e0,I WAS JUST GOING TO SAY THAT'S YOUR ISSUE MAYBE YOU ARE GOING IN TOO MUCH NO I MEAN JUST .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F010.wav,e0,ARE YOU GOING INTO THE BARS EVERY . NIGHT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F011.wav,e0,WELL I DON'T REALLY KNOW I DON'T  I DON'T KNOW YOU IN LIKE A JOB SITUATION . SO .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F012.wav,e0,WOW I DON'T I MEAN DO YOU DO YOU HAVE AN ATTITUDE PROBLEM WHEN YOU'RE ON THE JOB .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F013.wav,e0,MAYBE {NS} .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F014.wav,e0,RIGHT . MAYBE YOU HAVE LIKE . YOU KNOW A LITTLE BIT OF  AN ABRASIVE VIBE OR SOMETHING .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F015.wav,e0,I DON'T KNOW I'M I'M JUST TRYING .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F016.wav,e0,ARE YOU GETTING DEFENSIVE .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F017.wav,e0,YEAH THAT MIGHT BE SOMETHING YOU WANT TO LOOK AT I MEAN .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F018.wav,e0,OKAY .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Seesion5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F019.wav,e0,I UNDERSTAND .
